Nation,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Italy,0.4002631429677297,0.4971577410815116,0.41469941192140347,0.44790700138773176,0.41194197088583934,0.4694539779763754,0.6363582305532653,0.6118813220630805,0.4636512826278082,0.4743007602491072,0.5018123299657867,0.5604030948417548,0.519728113540406,0.5212256016689677
Portugal,0.5527246200643232,0.7922368745060535,0.7464932577330894,0.7297426430390425,0.667913707874624,0.6744853063397619,0.787847043160225,0.775183489624869,0.668855756791558,0.621207400725761,0.6526048127195264,0.6828971861652597,0.654494291043932,0.6524562148238083
Switzerland,0.7897428992145534,0.9779466233814984,0.9435831696052762,0.9173490992438376,0.8721878471526151,0.8426063391025961,0.8889768119452565,0.9327903335651352,0.8922134761442655,0.8357159187252196,0.8560636309078081,0.8845174940049807,0.8888976403222509,0.8849242404310022
Panama,0.6111121949270745,0.7167591509463844,0.6560267519250398,0.6553083061734459,0.6340418938752191,0.6402582277025142,0.7558690761323149,0.7166384592661169,0.5175120683753621,0.4908736562473375,0.502618125238527,0.5559824253759832,0.4948975670587321,0.490949663436936
Kazakhstan,0.36863620034998934,0.4706944148431213,0.4097669899683985,0.437540665909139,0.44328514765637544,0.45873031906074613,0.6446345549048527,0.6047283334745728,0.4118504836671444,0.41564154467555564,0.4295382460888606,0.504260293799447,0.4275393446464444,0.45026732473714626
Denmark,0.6615487621691821,0.8453689751256089,0.7637093387151879,0.7519573791472371,0.7178805516656117,0.7397528952690121,0.8277274132419129,0.835870813790948,0.7600173706535647,0.7051307608845944,0.7515040616645665,0.8045757615922126,0.8016224454566863,0.7990463120387711
Brunei Darussalam,0.1883895957081103,0.23150247589075945,0.06988549154197887,0.1348208380882033,0.19269631889734515,0.2250908742045986,0.5202004523987939,0.42741155590407276,0.22072840433346275,0.2872270537489501,0.2889394841073445,0.3952729455555491,0.3840796770062774,0.45166318552169854
Estonia,0.4993893750467294,0.6682737378210254,0.5839801205671222,0.5707167841002249,0.5611375564646554,0.5920084555114893,0.732926457694269,0.7576054597200388,0.6186484070985258,0.5794849210825245,0.6435914154941883,0.684748279068628,0.655592391920429,0.6543391890680258
Malta,0.42076722058176863,0.4546882810230742,0.35763964562378264,0.4574043070537214,0.46085153114380123,0.3551147368696767,0.8668419978387626,0.844661263227056,0.8360515052819537,0.7259772180394481,0.6973851181011761,0.759781350740802,0.738688734882505,0.7407941487652018
Poland,0.43861783643557783,0.5554588822096437,0.574673445057322,0.579810447552882,0.5456260946781374,0.5188331374396209,0.5915010672762797,0.5740318594460815,0.4816864531494136,0.4708546602075464,0.5132532749883081,0.5823543703505953,0.5101340744188734,0.5096111552836426
United Kingdom of Great Britain and Northern Ireland,0.6085665012238887,0.7464227771200157,0.6888906127075467,0.6854616164995332,0.687300964985541,0.7047803451814527,0.795542408292332,0.8182430398439372,0.7515736138361402,0.6940074395612499,0.7305325443268336,0.7615135778306856,0.7403993358157718,0.7385182799417418
Bahrain,0.2615402274120078,0.35350023691524435,0.24045266554203173,0.24841018069042548,0.258210634294232,0.3142867809561538,0.5497587782842961,0.47035442199818167,0.27042074399189636,0.40707234315231483,0.38082721882785026,0.4410140573803866,0.3706619548953133,0.38437213742395165
Greece,0.5183013461096144,0.6571887989329787,0.6484934662611231,0.6422839855056218,0.6374719061041563,0.6379326594627975,0.7632154256820649,0.7565278560074623,0.6154373884104627,0.5919406558383679,0.5653780028578103,0.6610127690520529,0.617329734828405,0.6137394741073813
"China, Hong Kong Special Administrative Region",0.6520562080628838,0.8008437743497583,0.7382786613174934,0.8124688982858872,0.7211049507682242,0.7523905315717349,0.8476405674037103,0.8615150980002594,0.7501314250148076,0.6950851256489367,0.7226984058988833,0.7544779509680776,0.7420006694044601,0.7839642849373475
Ireland,0.7114113117667378,0.8601897119110025,0.8388023448596984,0.739431062122781,0.6857017080769997,0.7343197430876761,0.8312242916112833,0.7899950003491782,0.6832738828212319,0.7669337712850498,0.7702734409017219,0.6770092326058161,0.6296920092504638,0.6319567706598
Georgia,1.0,0.9183795976147487,0.8597293568988491,0.8419756087238812,0.7386941222387101,0.800552308891005,0.8516355771196087,0.7989162279653135,0.6585906875840221,0.6241718015761667,0.6812202345041466,0.7143407446303154,0.7071314746587729,0.764653833804417
Lao People's Democratic Republic,0.27343049557281474,0.38041534935886157,0.30879166617098014,0.0049381016797362095,0.08699023795324626,0.08447342137009739,0.40977178316564145,0.4190544807142753,0.2324091071949487,0.2498971965238622,0.2915214595405928,0.4655522081741782,0.3985571220865623,0.4194768600678446
Iran (Islamic Republic of),0.590094302051558,0.7589366202232309,0.6905552054543318,0.6772117174900316,0.6740914044132665,0.7496566287762164,0.8427966050276666,0.8318578394893754,0.6486087387444435,0.6191742312448655,0.6636188996436907,0.7084024644303099,0.6622330747317114,0.6644161299306287
France,0.6446776074920274,0.7726845652118599,0.7240145804824993,0.7150738256561175,0.689021866874407,0.6900676746518941,0.7896528655213911,0.7544373554776838,0.644649295040864,0.6160437838954099,0.6432159270933475,0.7711514933341261,0.7506208336646164,0.7476672522970446
Madagascar,0.41492759414362207,0.5770393558760478,0.5128489740521406,0.5237170904893487,0.534925578806573,0.5109626740071157,0.6691305970867455,0.6164898834205174,0.41110609763953104,0.41483439412316914,0.4345406737668832,0.43552912397229754,0.38155023718753467,0.38298426037012895
Namibia,0.2562655287007184,0.3323634639451862,0.29432747730049913,0.3194540695620597,0.42969337117012646,0.4446238484355542,0.6610782968216516,0.603562648968728,0.2545994519612194,0.2329831434531844,0.26753852197180483,0.2995274554821891,0.1996191849568472,0.19883845597569025
Belgium,0.5731975526178297,0.7102749163028844,0.6989631186398446,0.6866493792939318,0.6732121705917924,0.6626567467899381,0.7772614787691676,0.759766619699863,0.6381416622954569,0.6073628329970716,0.6344490384141734,0.663803376227704,0.662763988475553,0.6587661931534385
Cuba,0.40095127168850725,0.9131216186325792,0.8658223722567991,0.9362708124849595,1.0,0.9698230222331644,0.9812519276681568,0.9183311180816007,0.8400647384059413,0.8112296320213603,0.7537335375963896,0.7194663056852004,0.6732067666569345,0.6726036691123989
Ukraine,0.6302086259744932,0.7645637475004725,0.7369971759149946,0.7449183458057053,0.7051219359248028,0.7061804734595433,0.807132409255464,0.7925451217842038,0.6709213084530652,0.6480041441964635,0.6348577735809992,0.6455806202549024,0.7176752675465674,0.7089080825520119
Russian Federation,0.5401425870793995,0.6523345814964394,0.6076981668217749,0.6609764676008891,0.6296125518015243,0.6309916730656429,0.7454104438223276,0.719405750541832,0.5902570564236088,0.5807853565528636,0.6086126252301557,0.6484920893473904,0.6303360444874471,0.62738432650448
Bulgaria,0.7054130149981549,0.7510366325322309,0.49168474076095353,0.5575859591194975,0.6760899164245607,0.7096904858280267,0.8384368165041969,0.8297547889101423,0.7070133776962069,0.6595790376965959,0.664815692836079,0.6128956062364486,0.5614772666411836,0.5631048518886821
Cameroon,0.39332983176713415,0.4836632465239217,0.20109100899215276,0.2239871944469959,0.3054410541691775,0.2624172491505777,0.5002252650720415,0.47809180230284104,0.2533585303470359,0.2508909212167966,0.2801246878292099,0.35410371134764224,0.29859676328201334,0.2965221821335627
Cyprus,0.24035034276099665,0.29007089297553384,0.25206741075159067,0.3504842630100554,0.3507719340389672,0.43491784876776773,0.6530611200231852,0.6067375578397486,0.3630898620449236,0.3915807860332952,0.2895696269782338,0.5555487929228298,0.5209232096956953,0.5190682926202757
Spain,0.5918896695576787,0.7168485855125867,0.6623126139492536,0.6598509414920992,0.6410172855903472,0.651926932830867,0.7478551454783237,0.7246819562499436,0.6171087403721096,0.6288458647735349,0.6255364070680732,0.6675964956994018,0.6201184210672329,0.6168202863971267
Bangladesh,0.3011109242766504,0.3612552072505483,0.15990435046405957,0.22076187924780621,0.25032315547303563,0.35641173562546424,0.5671498323905616,0.5621795505362432,0.352620311923336,0.3301324496594933,0.345694981789754,0.41422750354904475,0.35386760039344106,0.3046873445541184
"China, Macao Special Administrative Region",0.4879124412704423,0.5858685243518926,0.5752287011582419,0.5798165403438926,0.6195823918982429,0.6038193943973796,0.7110351301305873,0.6429274272698882,0.5058425205685712,0.5373094386518807,0.5568051302175377,0.5930335636810781,0.5695692697324923,0.5544106186012467
Philippines,0.4863144899662781,0.5743818512724659,0.4066714208710391,0.4257188433546911,0.41775549337703927,0.43634671852546875,0.6206972454097818,0.5969714493474201,0.415526262367984,0.4003130920656982,0.42572048564169784,0.5180520760013376,0.45574093866904575,0.4562774228820476
Mongolia,0.452698664542095,0.5553223174742655,0.47299692814517724,0.4897501916509494,0.446653516023817,0.4367751947143508,0.6655539939225229,0.6325467897978104,0.4418070295926934,0.4192728231473329,0.44391640270110827,0.4859843783156765,0.4478965910664683,0.4487997237814867
Turkey,0.49255890777886996,0.6092669275441681,0.5559780801605204,0.5422300376089484,0.546338187514376,0.5558837296655819,0.7050466282639748,0.6799817554687717,0.5401427583815495,0.517505166095181,0.542470426564543,0.5880493390434134,0.5308959242400526,0.5294844455281029
Norway,0.6557508652984986,0.7551141879413051,0.6969383181043252,0.6797475793572845,0.6481927695457447,0.6387479336317111,0.7638100779385106,0.7679214044850576,0.7319590387709715,0.6789094236300718,0.8312186441607031,0.8980616711968485,0.8900083399203671,0.8894069466105278
Cambodia,0.2682921552043893,0.25255665478241734,0.15404288485650028,0.1270926161325983,0.1962033168033535,0.1559740071455315,0.43990865065656276,0.4082433318401641,0.1311119756236657,0.1725519077485733,0.20267512552368136,0.30088248923452426,0.22146759066073923,0.2725354571274035
Malaysia,0.5183409841787449,0.5438114032148774,0.5025779315464041,0.5396279527047618,0.7454209232248423,0.7806367843999791,0.7421032682125501,0.732021302655258,0.6136666914769918,0.5745488943328307,0.5654059794844924,0.609454257508381,0.5928931550456734,0.5076354849281985
Republic of Korea,0.643700872676656,0.7758671670192796,0.718998345639519,0.6999218412287729,0.6711777751993246,0.6811665162816084,0.7823045598903101,0.7589276480778082,0.6375990400901044,0.5717355232354205,0.5982470913842,0.6430968857666536,0.6087235788684257,0.6081641990922857
Argentina,0.39336653090655094,0.4778842601072628,0.40993043265932344,0.4401959188946544,0.44643934167137456,0.4256689231190193,0.6209317512243864,0.5831248797751591,0.3856844281158143,0.3850720935700052,0.4247856966056696,0.49322048293913956,0.4344060604672363,0.4310823959180905
Mexico,0.5496624958188039,0.6736087729709698,0.6157701776586286,0.617872227715085,0.6052175342052307,0.6060887040993339,0.7374143531106511,0.7307307940606503,0.6202181339177448,0.5753592418819533,0.5882057089792998,0.6223689165923856,0.5815828331537949,0.5803573820620039
Saudi Arabia,0.5202719097012132,0.5914699560883555,0.517802172167339,0.5253944346651361,0.6236222566613064,0.5981678805595978,0.7220663783436315,0.717189748595918,0.5986110397222124,0.5067926771877032,0.536740335123822,0.583696372015028,0.5483364706483886,0.5453146758888103
Israel,0.5640328492913775,0.6894688030330409,0.6200698433396461,0.6355698005565563,0.6287690529802579,0.6132392388754445,0.7580167358020581,0.7360713407340644,0.5993324201248743,0.5677699014022075,0.5808357147486034,0.6243688002277624,0.5828035901272163,0.580262068122732
Thailand,0.5140179845682717,0.6267428121929003,0.5526259017861391,0.5535872410427908,0.5332702719569856,0.5362300198287334,0.6857499724885403,0.6547510407581726,0.4862425556221557,0.45923211385771034,0.4812247816377605,0.5366208489660368,0.47903179948148594,0.4762755377753675
Chile,0.5120332959876546,0.6416854561621022,0.5505303113749398,0.5551983393076911,0.5710557145897754,0.5526503559913521,0.7027411914722843,0.6877349231341803,0.5476707194251614,0.5260046222895874,0.5626044601408159,0.6127118172340486,0.6088640616221568,0.6075598469197235
Morocco,0.46986412749507406,0.6138426934962353,0.6313250530093597,0.6408093274549268,0.620504859880425,0.628792978890835,0.7521431955740873,0.7352882259786745,0.6125462397484879,0.5006837599821572,0.5330286684073356,0.4852453567976066,0.4340926555233872,0.43557959970630583
Mozambique,0.4113867501660167,0.47290842927350707,0.43924126275621145,0.4212446094922822,0.45758603678793563,0.44026228006749324,0.6082887830290639,0.5874234961415274,0.4134953295194118,0.44195961261331834,0.4911928936534532,0.532403588241992,0.5414343925736279,0.5387257800421216
Netherlands,0.6599651739746496,0.8064065128452884,0.7476695348031575,0.749921082292296,0.6906279034710205,0.6960012748185186,0.7810337170691248,0.7697401039761187,0.6468150555985769,0.6808392207607655,0.7297751320034435,0.7701610069147846,0.7553645664907112,0.7556952618186887
Azerbaijan,0.4140815997861655,0.4987023022135559,0.41360653730531743,0.42582179936627085,0.4347721453472404,0.42985604041519887,0.6142619575255108,0.584661928800193,0.38232711539797054,0.42164217055136133,0.4462507271946176,0.5051185214294317,0.3610899376287161,0.379708979009443
Croatia,0.45620210098151837,0.5879853043250612,0.5638872464843934,0.5654879883151074,0.5134279253154148,0.5308488310758099,0.7098662737520944,0.6851876953115456,0.524003274131359,0.4998997738469854,0.5235664107859975,0.584159889120289,0.5340415531529742,0.5324896666999281
Niger,0.3132708779688749,0.3304339008925835,0.2930507290319044,0.3767425995164711,0.27915423670421097,0.28754691861352044,0.5000107350003076,0.4420402832847995,0.15731376201360545,0.10261747279778466,0.17202471370666106,0.251100182264964,0.10240234576359339,0.1031881788576751
India,0.4061287703302576,0.48630177166253563,0.40470597071095693,0.4539644484394381,0.46473769030557105,0.47681160001371187,0.6616308154646571,0.6581171995528342,0.4969045081953147,0.4629562878255553,0.5107877618341771,0.5596410849029984,0.5073277978892948,0.5056655214357724
Finland,0.6316792091001545,0.764454268846828,0.6991581519906861,0.7480029905727077,0.7450967339988744,0.742056919396288,0.8319155381856372,0.8323901002668322,0.738843070360306,0.7065624923262216,0.7343754543652933,0.7381342143518564,0.7242018607019634,0.7205102417564038
Uzbekistan,0.42479254330502414,0.5332563489921452,0.43065483210151106,0.4699895721780944,0.47374502160254395,0.4741640705154509,0.6465689350104231,0.6062966639214354,0.41519709504764835,0.39964167193971323,0.4670785779797,0.514020035238872,0.49242992440819155,0.5145919993363122
Jordan,0.5625895801609989,0.7147047432907817,0.661745982394655,0.6612775471226076,0.6402700058865739,0.6367888016867642,0.7512915390569166,0.7328403098869193,0.6091187758966388,0.5915013259285712,0.5782410245187674,0.6020611695854937,0.5442401892061066,0.5447631137014992
Egypt,0.5249380425941821,0.6346383579468214,0.55895882566249,0.5653970353092461,0.5709002536667176,0.5536206968932142,0.7008502706219021,0.682798577765124,0.540851445128999,0.5121528945499235,0.47041078773825934,0.5205649745553457,0.47316149210215197,0.47143773758051005
Luxembourg,0.0,0.0,0.0,0.05439825084762208,0.3616430272102339,0.3693601297519873,0.6418678232109031,0.5661730611437272,0.2643674572901373,0.22821158879195538,0.24126339250007836,0.34409444090884816,0.48479472771469584,0.48421380839005196
Palestine,0.5155646222562359,0.592683867122692,0.5188427590539006,0.5162354477932337,0.501000564361371,0.49079154794915053,0.6589787706637676,0.6122534088153784,0.40033830748658505,0.3887250943546351,0.4014926494850479,0.4708108973703082,0.4135731664310786,0.38539765277149063
Belarus,0.5318412062173186,0.649231290881206,0.5837147222673046,0.6575571499621681,0.6619834148685797,0.6612929282122318,0.7609193654161631,0.7394170391914366,0.605227261985184,0.6385515594105998,0.6480197128398171,0.6996387020945825,0.6568591401994398,0.6548233352485908
Tunisia,0.4832766423479315,0.5808540558219953,0.5060283724702935,0.5123102325090958,0.503098798932168,0.5049933508327601,0.7706681426296716,0.7233151935397983,0.5728431355953881,0.5036300370498666,0.5017143246027287,0.5515403181843916,0.48071576867600213,0.4756212113518688
Burkina Faso,0.34311424876769725,0.34363936634787756,0.14312520587293368,0.14813128861093286,0.16082667831981765,0.1739862674210886,0.42711449821828823,0.3992184661022752,0.0519304112563732,0.08964572688354355,0.18395237692383792,0.29196472145784674,0.3135480560148177,0.31227480604898
Armenia,0.5540098102580886,0.671418204002077,0.5570923142995619,0.5844546743395087,0.5455851634227801,0.5449421117516579,0.68524488346215,0.666820869628629,0.5224585118243876,0.4466751261413526,0.4792290799846222,0.5525484328645887,0.5108092715658421,0.4778268011273314
Pakistan,0.41965327729590657,0.5060171105754981,0.4238185039111283,0.43890371557770136,0.4517295900547569,0.4562284191886136,0.6453396222956715,0.6099859419269397,0.4269834428514198,0.3739657526684732,0.39364002799701403,0.45679197417695655,0.3962483242922383,0.3949516950949391
United States of America,0.5428311724991157,0.6660714710885686,0.6079454733971634,0.6125638905163674,0.6069524524317977,0.5969886270725661,0.730542924872495,0.7249143308386675,0.6935983776064132,0.6913220492627301,0.7183528291980925,0.7605362978522311,0.7398979339646162,0.7365944153549284
Ghana,0.4636234270087107,0.6048323216750995,0.5222737155052929,0.5290581152522528,0.5295555156968296,0.5130679092573932,0.6933987686859852,0.6492702048910232,0.4872898494668543,0.42190906185101584,0.42086996560324647,0.4744198955874457,0.4505181712270099,0.44169112321734494
Mauritius,0.40676752795274745,0.47250932361372294,0.3519505504048222,0.42289655384720587,0.44226630328346017,0.4414010502736404,0.638352030684093,0.6045033240148723,0.4178810725177319,0.382276694281869,0.3954078589183163,0.4708767446454736,0.40701483255599974,0.4069603392525321
Colombia,0.5007213379500379,0.6246371687037453,0.5550753274083232,0.5639941423051164,0.5735201723697914,0.5600253237531109,0.6970777297910309,0.6591424063939325,0.5304552722929584,0.48141364034227474,0.5132920925572739,0.5706829788172469,0.511810826156149,0.5095282086183488
Republic of Moldova,0.5777731685597488,0.7240915652143531,0.3861061054305092,0.4666432178700958,0.4424896764415221,0.48230236793576875,0.6607249966045035,0.6404117591517795,0.4775853508612422,0.43299424778314144,0.37684357327146367,0.5354089943229485,0.48287887860521944,0.48987321126197836
Lebanon,0.5032786699307158,0.6254566056456108,0.5541540805299519,0.5742112214662218,0.5712153683501504,0.5538803068742043,0.6989598049105888,0.6827583522605308,0.5115532190499675,0.5169463248873484,0.5002557783864438,0.5539200294788377,0.5062365153110135,0.5104955506179932
Algeria,0.48581717288640974,0.6095106202529357,0.5658813382986331,0.5419281987550286,0.5611286208979058,0.5380860139603342,0.6747718968112314,0.6544875581351902,0.47655177202406696,0.47415600903691707,0.4859870169526689,0.5445029374371491,0.4764702370709186,0.47340082998997185
China,0.5115608271832471,0.6194963681847275,0.5580314010791736,0.5656317682086027,0.5619848184283103,0.5632295470994935,0.7095164058055251,0.7117416152757672,0.5708434430951075,0.5397685077125823,0.5625401104022414,0.6057580676269061,0.5610102147163976,0.5634144857119802
Malawi,0.4702493151879306,0.5028876105804967,0.4255903074511306,0.42572656532584563,0.3757061515209141,0.3990368897809698,0.627815177571584,0.5908641073068552,0.3259568693835152,0.3333921758723835,0.33460768322335965,0.42336891585306224,0.35317257519119744,0.34992550583680576
Senegal,0.4313786671002776,0.537827548091465,0.4804165406014073,0.5558617711790719,0.5251874918006791,0.5547632021117117,0.7310470317809147,0.6442020124051087,0.5655171510882157,0.5561021397313264,0.5214580418262476,0.5877731389754431,0.5767797618420444,0.5936359053087638
Indonesia,0.5104135773341836,0.571083140379464,0.4935683006057701,0.48924683890500187,0.4939981780534554,0.48201213340149524,0.7069584138507549,0.675634742020941,0.5253744369697109,0.4514744996201035,0.4779567923092112,0.5254494951727459,0.4730405457520808,0.4706363235693244
Australia,0.6038050507068587,0.7242700136511177,0.6287634044207723,0.6100039343150042,0.5901902036611718,0.5745681927266403,0.7094988733032441,0.7078695538719566,0.5775878665359154,0.7632119716867194,0.7724245968978959,0.7554161340582172,0.7271195182416933,0.7251828641398329
Oman,0.4894008899620189,0.6250531115953178,0.5512094386734447,0.5038745158070923,0.5499589239050613,0.5616566255354771,0.7142196982389882,0.6486216564858934,0.4656437240740007,0.46432979775124145,0.4512247799969156,0.48707717882815843,0.4212761776771206,0.43961968681290875
Nepal,0.41686967777641126,0.5221302924626462,0.4358523074522923,0.4347758598341246,0.4426689326453952,0.4484188720829648,0.637615513069473,0.649509672614062,0.490366551815476,0.46558975344690984,0.4859382566743598,0.5375410150773703,0.4831211283687477,0.48608617864042586
Uruguay,0.45559516905204667,0.47096194013429016,0.40744442762211025,0.4222144698134889,0.4454510762342926,0.47049229554362265,0.6510900669758911,0.6188605272942604,0.4408999855450204,0.43413630118756896,0.45432350793074,0.5291545696402886,0.480378044233312,0.47787011386124645
Japan,0.4925137212884484,0.5939095255140565,0.5351343186019951,0.5391884889123916,0.5458446920679291,0.5431472353593358,0.6952271402255895,0.6746259484917266,0.525688781961357,0.5038695596353919,0.5146965983264802,0.56921631421187,0.5303437151214259,0.5282810260600787
Uganda,0.510601737430045,0.6169799461353449,0.5580325757360981,0.5086230014335443,0.5023510496791443,0.5293335497503211,0.6746035313340953,0.656862896249329,0.5091471187838602,0.48839024769118666,0.5034888822503985,0.5552402126621222,0.5105239729325114,0.5082303869646748
Peru,0.435520650823256,0.4590920482293703,0.641835902207197,0.6322878394057825,0.6114948934418719,0.61876238164262,0.7430057300317852,0.7327719711614061,0.5924934861222945,0.5713803484221098,0.5873119098760734,0.6696040666832304,0.6296512416427512,0.6404162304782393
Austria,0.5648333922188636,1.0,1.0,1.0,0.9954203408604833,1.0,1.0,1.0,1.0,0.940396817725874,0.9312461990691956,0.9411173530747824,0.9494194167056168,0.9558388499100177
Botswana,0.5041616424407049,0.7392678255703118,0.6774637120582788,0.7609836609064909,0.7270232392568716,0.7441817584069309,0.837287347461577,0.8423789516888166,0.7148036379124969,0.6385553553103147,0.6653482034602114,0.7059381107700257,0.6874505229129556,0.680953891063784
Montenegro,0.4460844447941961,0.5515723613057538,0.4951901266192858,0.4950619117791932,0.5021174329465238,0.4965336260899268,0.6656451997539641,0.6383211400461082,0.46802853978988646,0.451607189359998,0.4693509893542232,0.5386660466142671,0.4833599330498022,0.475350461139418
Kenya,0.5400315771749568,0.6492719301031035,0.5879561964053406,0.4754057401164087,0.48172424784436424,0.33783605057742233,0.5577134279960109,0.51865080319516,0.29784348427528023,0.3061324328972737,0.3220781627783374,0.4046412965042147,0.3290169549738917,0.330449620655543
Bermuda,0.4920749663157573,0.5962767706073546,0.5578328348451801,0.2792144140086798,0.2664638314246188,0.2915994615482186,0.6091054629026667,0.4740708606451792,0.16608273490473716,0.0,0.0,0.0,0.0,0.0
Benin,0.4061181159560136,0.4982956689922284,0.4507256242076752,0.4572423422281537,0.4623895640176738,0.36697006422791406,0.6024067234058871,0.5698419645794732,0.3693704094148994,0.41915813463164076,0.4368431750708987,0.4976060646461544,0.43906617571980705,0.4361320200572369
Serbia,0.4803640154740554,0.6337008910466471,0.5652291209822906,0.5521898238160616,0.5662212612939002,0.5731312129760733,0.7257818391606462,0.7013950410391201,0.5616207910298735,0.514668465926916,0.4706047049380352,0.5422447359885431,0.4806358400118271,0.47890893698964454
Seychelles,0.5501476744654142,0.6619884803964005,0.6048767679994923,0.605717599581412,0.5965157489500444,0.0,0.0,0.0,0.0,0.10676865935869888,0.11216302542619275,0.2086687201810688,0.04821897384812154,0.06183657061721504
Viet Nam,0.49349535749807855,0.606638736370173,0.5466805294830797,0.5123716211405149,0.5031398389879019,0.4915309126748316,0.7051593824350928,0.555785811451828,0.41527614579568417,0.39157936544393124,0.40869164051084217,0.46865871266109854,0.4175841087744731,0.41523406880616187
Germany,0.6606554223213227,0.8163461293337521,0.7715026207459039,0.7549301717387191,0.7337637177553742,0.7337472917149144,0.8199570783559547,0.9843334776416591,0.9483687507123013,1.0,1.0,1.0,1.0,1.0
Sudan,0.5028397775076949,0.6066722076624818,0.5513043690322593,0.5513550664693806,0.5417751921578059,0.5591179190716675,0.6795163966882887,0.6515323769077179,0.49939800290536546,0.5570277986835981,0.5831944218740188,0.6257561912472122,0.5874707690153362,0.5862253148518711
Qatar,0.5159382580628717,0.3717558072239871,0.3941065640424865,0.36398534238051017,0.38093819086734954,0.3736617746150901,0.5857148778641834,0.5470857653962812,0.34213668438915684,0.30089368984278975,0.27759059104112416,0.3060362375360905,0.17181278583049223,0.17142877817016333
Ethiopia,0.3259931337630889,0.437948428269181,0.17794609151990437,0.0,0.0,0.09353865111032672,0.41254083038837175,0.3480091902671764,0.12217276668819273,0.18272254612498146,0.22517257701812973,0.31443421882442746,0.21706321687476768,0.21400365247655004
Democratic Republic of the Congo,0.5365728918738407,0.5486661460042016,0.4983500741878958,0.4773353961305672,0.4299073967948212,0.4619609223319616,0.6596908547015058,0.6162822542862718,0.4348874516351042,0.4269666708280932,0.3841041916571791,0.4510780461031113,0.3840276966099545,0.38028949901795434
New Zealand,0.525346091045382,0.6327337311650727,0.5701183219411421,0.5755630314589559,0.56711348407933,0.5719336790302284,0.7193874371463633,0.7950399435061872,0.650334338232625,0.6669356897909132,0.6753300066891867,0.7263927533582705,0.6806760098721536,0.6763226247477282
South Africa,0.4854014017637804,0.5823771656369768,0.5170202654580937,0.5244375280196933,0.5270990262904443,0.5271048235591517,0.6412861401328814,0.6114696026490996,0.3945868485804995,0.38006586865151365,0.4007213105909307,0.47883679575587496,0.4320276761920174,0.4030507915414056
Jamaica,0.5270301649218538,0.6475337413871116,0.8358907617056951,0.8332821205279033,0.8213394330296855,0.6788888364784793,0.7927150350318839,0.7721034193566403,0.5964695424009323,0.5770402533123004,0.5481054116011832,0.597888544028449,0.6110361811329501,0.5567624635725369
